2025-11-12 08:27:37,459 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 08:27:37,668 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 08:27:37,366 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 08:27:37,387 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 08:27:37,407 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 08:27:37,411 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 08:27:37,619 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 08:33:03,773 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 08:33:03,774 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 08:33:42,358 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: 0301_0; should_run: True
2025-11-12 08:33:42,359 INFO:default_dpm.py:52:(MainThread)Route error to websocket: {"message": "App requires at least 1 sensor(s), but only 0 sensor(s) are connected. Please connect 1 more sensor(s) to proceed.", "log_type": "error", "source_type": "App", "source_index": 0, "log_count": 0}
2025-11-12 08:33:42,359 ERROR:default_dpm.py:52:(MainThread)App requires at least 1 sensor(s), but only 0 sensor(s) are connected. Please connect 1 more sensor(s) to proceed.
2025-11-12 08:33:42,360 INFO:default_dpm.py:53:(MainThread)App 0301_0 is not ready to start
2025-11-12 08:42:04,754 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 08:42:04,755 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 08:42:16,564 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 08:42:16,565 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 08:27:54,508 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 08:27:54,528 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 08:27:54,549 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 08:27:54,556 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 08:27:54,764 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 08:58:12,452 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 08:58:12,472 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 08:58:12,492 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 08:58:12,496 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 08:58:12,704 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 08:58:12,646 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 08:58:12,670 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 08:58:12,692 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 08:58:12,698 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 08:58:12,907 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 02:55:24,016 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 02:55:24,031 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 02:55:24,049 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 02:55:24,053 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 02:55:24,260 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 03:28:51,670 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 03:28:51,696 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 03:28:51,718 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 03:28:51,726 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 03:28:51,934 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 03:30:49,280 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 03:30:49,303 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 03:30:49,324 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 03:30:49,341 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 03:30:49,553 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 03:32:15,389 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 03:32:15,411 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 03:32:15,430 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 03:32:15,436 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 03:32:15,648 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 03:32:49,978 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 03:32:50,000 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 03:32:50,022 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 03:32:50,024 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 03:32:50,233 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 03:32:00,467 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 03:32:00,486 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 03:32:00,506 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 03:32:00,510 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 03:32:00,718 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 03:32:00,309 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 03:32:00,329 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 03:32:00,351 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 03:32:00,357 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 03:32:00,569 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:13:17,525 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:13:17,545 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:13:17,568 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:13:17,572 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:13:17,782 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:16:07,860 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:16:07,879 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:16:07,898 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:16:07,902 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:16:08,112 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:16:22,918 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:16:22,937 INFO:default_dpm.py:209:(MainThread)Start new app process
